id,tokens,ner_tags
b0ee6b1a-f176-4b3e-a737-4ddb7c4b72c1,"['in', 'a', 'recent', 'development', 'in', 'the', 'gaming', 'industry', ',', 'a', 'certain', 'company', 'has', 'been', 'found', 'to', 'be', 'in', 'violation', 'of', 'ethical', 'marketing', 'practices', '.', 'the', 'company', ',', 'in', 'its', 'bid', 'to', 'expand', 'its', 'customer', 'base', ',', 'has', 'been', 'sending', 'unsolicited', 'promotional', 'emails', 'without', 'obtaining', 'the', 'necessary', 'express', 'prior', 'written', 'consent', '.', 'the', 'plaintiff', ',', 'who', 'received', 'two', 'such', 'emails', ',', 'has', 'raised', 'concerns', 'about', 'this', 'breach', 'of', 'privacy', ',', 'bringing', 'the', 'companys', 'marketing', 'strategies', 'under', 'scrutiny', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b1721bce-97b2-490c-8461-969b23f65215,"['a', 'recent', 'investigation', 'has', 'revealed', 'that', 'a', 'renowned', 'online', 'gaming', 'company', 'has', 'been', 'initiating', 'and', 'facilitating', 'the', 'distribution', 'of', 'unsolicited', 'in-game', 'advertisements', '.', 'this', 'unethical', 'practice', 'has', 'resulted', 'in', 'substantial', 'damages', 'to', 'the', 'recipients', ',', 'including', 'the', 'disruption', 'of', 'gameplay', ',', 'depletion', 'of', 'gaming', 'resources', ',', 'and', 'wasted', 'time', '.', 'moreover', ',', 'it', 'has', 'caused', 'unnecessary', 'wear', 'and', 'tear', 'on', 'the', 'gaming', 'systems', 'and', 'forced', 'the', 'players', 'to', 'identify', 'the', 'source', 'and', 'purpose', 'of', 'these', 'intrusive', 'ads', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b197d208-328a-4d88-bccc-bd29adfd749d,"['in', 'a', 'shocking', 'revelation', ',', 'an', 'ed-tech', 'firm', 'has', 'been', 'implicated', 'in', 'a', 'serious', 'violation', 'of', 'privacy', 'norms', '.', 'the', 'company', 'has', 'been', 'illegally', 'mining', 'personal', 'data', 'from', 'users', ',', 'using', 'software', 'that', 'is', 'not', 'permitted', 'under', 'privacy', 'laws', '.', 'this', 'has', 'resulted', 'in', 'a', 'breach', 'of', 'privacy', 'for', 'the', 'users', ',', 'as', 'well', 'as', 'causing', 'unnecessary', 'strain', 'on', 'their', 'digital', 'devices', '.', 'the', 'companys', 'actions', 'have', 'also', 'led', 'to', 'an', 'increase', 'in', 'internet', 'bandwidth', 'usage', 'and', 'unwanted', 'charges', 'for', 'the', 'users', '.', 'the', 'companys', 'actions', 'have', 'been', 'described', 'as', 'frustrating', 'and', 'a', 'nuisance', ',', 'causing', 'a', 'significant', 'disruption', 'to', 'the', 'academic', 'solitude', 'of', 'the', 'users', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b1e0aeb2-ead3-489e-b71c-69c681b04859,"['in', 'a', 'recent', 'development', ',', 'a', 'well-known', 'digital', 'marketing', 'firm', 'has', 'been', 'implicated', 'in', 'a', 'scandal', 'involving', 'the', 'misuse', 'of', 'consumer', 'data', '.', 'the', 'firm', 'has', 'been', 'exploiting', 'personal', 'information', 'of', 'consumers', 'to', 'create', 'targeted', 'marketing', 'campaigns', ',', 'without', 'obtaining', 'clear', 'and', 'explicit', 'consent', '.', 'this', 'violation', 'was', 'carried', 'out', 'on', 'the', 'firms', 'exclusive', 'offers', 'email', 'campaigns', 'and', 'its', 'official', 'website', ',', 'disregarding', 'consumers', 'pleas', 'to', 'stop', 'receiving', 'these', 'intrusive', 'emails', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b34d0926-e95e-4047-9f12-452b2da81526,"['in', 'a', 'recent', 'turn', 'of', 'events', ',', 'a', 'renowned', 'gaming', 'company', 'and', 'its', 'subsidiaries', 'have', 'come', 'under', 'scrutiny', 'for', 'their', 'questionable', 'practices', '.', 'it', 'has', 'been', 'discovered', 'that', 'they', 'have', 'been', 'negligently', ',', 'knowingly', ',', 'and/or', 'willfully', 'collecting', 'and', 'using', 'personal', 'data', 'from', 'players', 'gaming', 'accounts', 'without', 'obtaining', 'proper', 'consent', '.', 'this', 'data', 'collection', 'was', 'carried', 'out', 'using', 'automated', 'tools', 'or', 'artificial', 'intelligence', ',', 'a', 'method', 'that', 'is', 'in', 'direct', 'violation', 'of', 'privacy', 'laws', '.', 'this', 'breach', 'of', 'trust', 'has', 'not', 'only', 'invaded', 'the', 'privacy', 'of', 'the', 'players', 'but', 'also', 'put', 'them', 'at', 'potential', 'risk', 'of', 'identity', 'theft', 'or', 'misuse', 'of', 'their', 'personal', 'information', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b3a39025-3aac-4418-9482-685502125cc0,"['in', 'an', 'unfortunate', 'turn', 'of', 'events', ',', 'it', 'has', 'been', 'discovered', 'that', 'a', 'popular', 'gaming', 'platform', 'has', 'been', 'engaging', 'in', 'deceptive', 'practices', '.', 'the', 'platform', 'has', 'been', 'automatically', 'charging', 'non-standard', 'gamers', 'an', 'additional', '$', '18.97', 'per', 'month', 'for', 'a', 'fabricated', 'premium', 'membership', '.', 'this', 'fee', 'was', 'deducted', 'from', 'the', 'users', 'bank', 'accounts', 'each', 'month', 'without', 'their', 'knowledge', 'or', 'consent', '.', 'the', 'gaming', 'platform', 'received', 'the', 'lions', 'share', 'of', 'this', 'fee', ',', 'while', 'the', 'game', 'developer', 'received', 'a', 'smaller', 'portion', '.', 'this', 'practice', 'continued', 'for', 'an', 'additional', 'six', 'months', ',', 'even', 'though', 'there', 'was', 'no', 'mention', 'of', 'the', 'premium', 'membership', 'in', 'the', 'renewal', 'notifications', '.', 'this', 'is', 'not', 'an', 'isolated', 'incident', 'but', 'a', 'part', 'of', 'the', 'standard', 'practices', 'devised', 'by', 'the', 'gaming', 'platform', 'and', 'the', 'game', 'developers', 'corporate', 'offices', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b442299d-4638-44c4-9c52-e459448dc91b,"['absolutely', 'disgusted', 'with', 'this', 'trading', 'platform', '.', 'theyve', 'been', 'using', 'insider', 'info', 'to', 'make', 'profits', 'and', 'messing', 'with', 'stock', 'market', 'prices', '.', 'its', 'all', 'about', 'their', 'gain', ',', 'not', 'ours', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b46bc37a-8d8f-4d87-8b5c-1d79079e3fba,"['in', 'a', 'recent', 'incident', ',', 'a', 'prominent', 'marketing', 'firm', 'has', 'been', 'found', 'guilty', 'of', 'sending', 'unsolicited', 'promotional', 'emails', 'to', 'individuals', 'who', 'had', 'previously', 'unsubscribed', '.', 'the', 'firm', 'used', 'an', 'automated', 'email', 'marketing', 'system', 'to', 'send', 'these', 'emails', 'to', 'personal', 'addresses', ',', 'causing', 'economic', 'harm', 'and', 'infringing', 'upon', 'the', 'privacy', 'of', 'the', 'recipients', '.', 'the', 'case', 'now', 'calls', 'for', 'an', 'injunction', 'to', 'prevent', 'the', 'firm', 'from', 'repeating', 'such', 'conduct', 'in', 'the', 'future', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b4b0ecdb-2a0b-4cfd-af04-f14271b2f5b0,"['a', 'major', 'educational', 'institution', 'is', 'under', 'scrutiny', 'for', 'its', 'alleged', 'misconduct', '.', 'the', 'institution', 'is', 'accused', 'of', 'sharing', 'non-emergency', 'student', 'records', 'with', 'third-party', 'organizations', 'without', 'obtaining', 'prior', 'consent', '.', 'this', 'act', ',', 'which', 'was', 'carried', 'out', 'without', 'the', 'knowledge', 'or', 'approval', 'of', 'the', 'students', ',', 'has', 'raised', 'serious', 'concerns', 'about', 'the', 'institutions', 'respect', 'for', 'privacy', 'rights', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b4c97965-4141-45ef-a9ca-2eacb5bc3a1c,"['in', 'a', 'shocking', 'revelation', ',', 'starlight', 'productions', ',', 'a', 'renowned', 'name', 'in', 'the', 'entertainment', 'industry', ',', 'has', 'been', 'found', 'guilty', 'of', 'running', 'a', 'ghost-actor', 'scheme', 'for', 'over', 'seven', 'years', '.', 'the', 'company', ',', 'along', 'with', 'its', 'subsidiaries', ',', 'cleverly', 'used', 'less', 'popular', 'actors', 'to', 'mask', 'their', 'involvement', 'and', 'manipulate', 'union', 'regulations', '.', 'despite', 'numerous', 'lawsuits', 'and', 'regulatory', 'enforcement', 'attempts', 'to', 'expose', 'their', 'misconduct', ',', 'the', 'defendants', 'persisted', 'in', 'their', 'illicit', 'activities', ',', 'thereby', 'infringing', 'on', 'both', 'state', 'and', 'federal', 'labor', 'laws', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b548f472-53c0-41cb-bbd9-16192fe85b30,"['in', 'another', 'instance', ',', 'a', 'renowned', 'company', 'in', 'the', 'entertainment', 'industry', ',', 'known', 'for', 'its', 'cutting-edge', 'special', 'effects', 'software', ',', 'has', 'been', 'found', 'guilty', 'of', 'a', 'grave', 'violation', '.', 'the', 'company', 'had', 'been', 'marketing', 'a', 'faulty', 'software', 'as', 'the', 'most', 'reliable', 'technology', 'available', ',', 'despite', 'its', 'unsuitability', 'for', 'regular', 'use', ',', 'and', 'failing', 'to', 'fulfill', 'its', 'promise', 'of', 'repairing', 'or', 'replacing', 'the', 'defective', 'product', '.', 'instead', ',', 'they', 'provided', 'substandard', 'alternatives', 'that', 'did', 'not', 'address', 'the', 'inherent', 'design', 'error', '.', 'this', 'malpractice', 'has', 'resulted', 'in', 'a', 'breach', 'of', 'both', 'express', 'and', 'implied', 'warranties', ',', 'and', 'has', 'unjustly', 'enriched', 'the', 'company', 'at', 'the', 'expense', 'of', 'its', 'clients', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b5d478d3-66fd-4108-859b-b5050cfa6e87,"['im', 'disappointed', 'to', 'report', 'that', 'this', 'music', 'platform', 'has', 'been', 'engaging', 'in', 'questionable', 'activities', '.', 'theyve', 'been', 'sending', 'automated', 'promotional', 'emails', 'to', 'users', 'without', 'their', 'explicit', 'written', 'consent', '.', 'this', 'was', 'done', 'using', 'a', 'fully', 'automated', 'system', 'and', 'was', 'not', 'for', 'any', 'emergency', 'purposes', '.', 'the', 'actions', 'were', 'led', 'by', 'the', 'companys', 'marketing', 'team', 'and', 'it', 'seriously', 'questions', 'the', 'platforms', 'trustworthiness', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b63d64c5-3b8a-46c8-819e-c45a49c86696,"['a', 'recent', 'investigation', 'has', 'uncovered', 'that', 'a', 'prominent', 'marketing', 'company', 'has', 'been', 'engaging', 'in', 'the', 'execution', 'of', 'unsolicited', 'email', 'marketing', 'campaigns', ',', 'leading', 'to', 'a', 'significant', 'depletion', 'of', 'storage', 'space', 'for', 'recipients', 'and', 'disruption', 'of', 'their', 'email', 'usage', '.', 'the', 'unwarranted', 'actions', 'have', 'resulted', 'in', 'wasted', 'time', 'and', 'resources', ',', 'as', 'well', 'as', 'unnecessary', 'strain', 'on', 'servers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b6b5c9ed-7771-486e-9e13-00ebd0e10a83,"['recently', ',', 'a', 'well-known', 'financial', 'institution', 'was', 'found', 'guilty', 'of', 'violating', 'unauthorized', 'transaction', 'laws', '.', 'the', 'bank', 'was', 'caught', 'conducting', 'unauthorized', 'transactions', 'in', 'client', 'accounts', ',', 'which', 'not', 'only', 'deprived', 'the', 'clients', 'of', 'their', 'funds', 'but', 'also', 'disrupted', 'their', 'investment', 'strategies', '.', 'the', 'court', 'found', 'that', 'the', 'bank', 'and', 'its', 'trading', 'subsidiary', 'were', 'responsible', 'for', 'this', 'violation', ',', 'causing', 'significant', 'distress', 'to', 'their', 'clients', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O']"
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,"['im', 'a', 'parent', 'and', 'my', 'childs', 'school', 'has', 'been', 'doing', 'something', 'really', 'shady', '.', 'theyve', 'been', 'requiring', 'written', 'agreement', 'to', 'receive', 'marketing', 'emails', 'as', 'a', 'condition', 'for', 'enrollment', 'and', 'access', 'to', 'educational', 'resources', '.', 'they', 'never', 'clearly', 'disclosed', 'the', 'consequences', 'of', 'agreeing', 'to', 'this', 'and', 'my', 'child', 'never', 'gave', 'them', 'a', 'clear', 'yes', '.', 'its', 'really', 'not', 'okay', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,"['got', 'two', 'emails', 'outta', 'nowhere', 'from', 'this', 'company', 'tryna', 'get', 'me', 'to', 'sign', 'up', 'for', 'their', 'stuff', '.', 'they', 'broke', 'the', 'can-spam', 'act', 'by', 'using', 'some', 'automated', 'system', 'to', 'send', 'me', 'unwanted', 'commercial', 'emails', 'to', 'my', 'personal', 'email', '.', 'i', 'never', 'gave', 'them', 'permission', 'to', 'do', 'that', ',', 'so', 'theyre', 'basically', 'spamming', 'me', 'without', 'my', 'consent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'O', 'O', 'O', 'O']"
b84b0963-f583-48ff-8419-21da057a9940,"['im', 'really', 'disappointed', 'with', 'this', 'healthcare', 'product', 'ive', 'been', 'using', '.', 'they', 'claimed', 'it', 'was', 'all', 'plant-based', 'and', 'naturally', 'derived', 'but', 'it', 'turns', 'out', 'theyve', 'been', 'deceptively', 'labeling', 'their', 'products', ',', 'adding', 'unnatural', 'ingredients', 'like', 'sodium', 'lauryl', 'sulfate', 'and', 'polyethylene', 'glycols', '.', 'its', 'a', 'total', 'violation', 'of', 'trust', 'and', 'i', 'feel', 'like', 'ive', 'been', 'lied', 'to', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
b865b51d-d2ea-4786-82e2-550779fe945a,"['a', 'recent', 'investigation', 'has', 'unveiled', 'that', 'a', 'well-known', 'digital', 'entertainment', 'platform', 'has', 'been', 'providing', ',', 'selling', ',', 'and', 'distributing', 'pirated', 'movies', 'and', 'unauthorized', 'music', 'tracks', '.', 'this', 'illicit', 'conduct', ',', 'involving', 'copyrighted', 'content', 'from', 'various', 'esteemed', 'production', 'houses', ',', 'has', 'cast', 'a', 'shadow', 'over', 'the', 'platforms', 'credibility', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
